type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
anchor,3,18.873,0,4.207,,,
anchor,0,18.922,0,4.826,,,
anchor,2,18.923,2,0.0,,,
ios,0,18.926,,2.9015555381774902,0,141,0
anchor,1,18.953,0,3.241,,,
ios,1,19.004,,3.2395572662353516,42,124,1
anchor,3,19.035,0,4.122,,,
anchor,0,19.12,2,0.0,,,
anchor,1,19.124,2,0.0,,,
anchor,2,19.13,0,5.032,,,
ios,2,19.134,,4.977367401123047,0,141,0
anchor,3,19.198,0,3.986,,,
anchor,0,19.309,2,0.0,,,
anchor,1,19.313,0,2.997,,,
anchor,2,19.319,2,0.0,,,
ios,1,19.33,,2.995826005935669,51,114,1
anchor,3,19.359,0,3.878,,,
ios,3,19.364,,3.9939088821411133,-81,124,0
anchor,1,19.493,0,2.945,,,
anchor,3,19.512,2,0.0,,,
ios,1,19.513,,2.9442617893218994,64,119,1
anchor,0,19.515,0,7.288,,,
anchor,2,19.517,2,0.0,,,
ios,0,19.524,,2.9015555381774902,0,141,0
anchor,1,19.673,2,0.0,,,
anchor,3,19.684,0,3.785,,,
ios,3,19.691,,3.8351993560791016,-81,124,0
anchor,0,19.714,2,0.0,,,
anchor,2,19.724,0,5.257,,,
ios,2,19.73,,5.202589511871338,0,141,0
anchor,3,19.836,2,0.0,,,
anchor,1,19.853,0,2.814,,,
ios,1,19.873,,2.8132524490356445,81,134,1
anchor,0,19.912,0,5.295,,,
anchor,2,19.913,2,0.0,,,
ios,0,19.948,,2.9015555381774902,0,141,0
anchor,3,20.007,0,3.672,,,
ios,3,20.031,,3.714984655380249,-81,124,0
anchor,1,20.033,0,2.809,,,
ios,1,20.058,,2.8243415355682373,81,134,0
anchor,0,20.11,2,0.0,,,
anchor,2,20.12,0,5.332,,,
ios,2,20.138,,5.300093650817871,0,141,0
anchor,3,20.169,0,3.644,,,
anchor,1,20.213,0,2.767,,,
ios,3,20.219,,3.6694440841674805,-81,124,0
ios,1,20.3,,2.763786554336548,84,129,1
anchor,0,20.308,3,0.0,,,
anchor,2,20.309,2,0.0,,,
anchor,3,20.331,0,3.611,,,
ios,0,20.385,,2.9015555381774902,0,141,0
ios,3,20.385,,3.632134199142456,-81,124,0
anchor,1,20.393,0,2.734,,,
ios,1,20.463,,2.73500657081604,83,128,1
anchor,3,20.493,0,3.616,,,
anchor,0,20.495,2,0.0,,,
anchor,2,20.516,0,5.365,,,
ios,3,20.553,,3.6218111515045166,-81,124,0
ios,2,20.553,,5.345181941986084,0,141,0
anchor,1,20.573,0,2.739,,,
ios,1,20.626,,2.739203691482544,82,132,1
anchor,3,20.656,0,3.644,,,
ios,3,20.66,,3.632955551147461,-81,124,0
anchor,0,20.704,0,8.316,,,
anchor,2,20.705,2,0.0,,,
ios,0,20.71,,2.9015555381774902,0,141,0
anchor,1,20.753,0,2.739,,,
ios,1,20.79,,2.739203691482544,82,133,1
anchor,3,20.818,0,3.63,,,
ios,3,20.824,,3.629937171936035,-81,124,0
anchor,0,20.902,2,0.0,,,
anchor,2,20.912,0,5.365,,,
ios,2,20.925,,5.358558177947998,0,141,0
anchor,1,20.933,0,2.748,,,
anchor,3,20.98,0,3.635,,,
ios,1,20.994,,2.74519944190979,81,133,1
ios,3,21.034,,3.6302778720855713,-81,124,0
anchor,0,21.1,0,7.626,,,
anchor,2,21.102,5,0.0,,,
anchor,1,21.104,2,0.0,,,
ios,0,21.132,,2.9015555381774902,0,141,0
anchor,3,21.142,0,3.63,,,
ios,3,21.199,,3.629106044769287,-81,124,0
anchor,0,21.289,2,0.0,,,
anchor,1,21.294,0,2.748,,,
anchor,3,21.295,2,0.0,,,
anchor,2,21.299,2,0.0,,,
ios,1,21.313,,2.7475979328155518,84,137,1
anchor,1,21.464,2,0.0,,,
anchor,3,21.466,0,3.639,,,
ios,3,21.478,,3.634676456451416,-81,124,0
anchor,0,21.496,0,5.417,,,
anchor,2,21.498,2,0.0,,,
ios,0,21.531,,5.294297218322754,0,141,0
anchor,3,21.628,0,3.62,,,
ios,3,21.632,,3.623072385787964,-81,124,0
anchor,1,21.653,0,2.743,,,
ios,1,21.685,,2.7416019439697266,83,135,1
anchor,0,21.694,2,0.0,,,
anchor,2,21.703,0,5.365,,,
ios,2,21.718,,5.361562252044678,0,141,0
anchor,3,21.79,0,3.592,,,
ios,3,21.792,,3.6030619144439697,-81,124,0
anchor,1,21.833,0,2.701,,,
ios,1,21.849,,2.6999309062957764,81,132,1
anchor,0,21.892,0,7.692,,,
anchor,2,21.893,2,0.0,,,
ios,0,21.932,,5.294297218322754,0,141,0
anchor,3,21.951,0,3.541,,,
ios,3,22.01,,3.5642755031585693,-81,124,0
anchor,1,22.013,0,2.701,,,
anchor,0,22.09,2,0.0,,,
ios,1,22.092,,2.699331283569336,81,132,1
anchor,2,22.099,0,5.342,,,
anchor,3,22.105,2,0.0,,,
ios,2,22.174,,5.343296527862549,0,141,0
anchor,1,22.193,0,2.734,,,
ios,1,22.272,,2.731109380722046,81,131,1
anchor,3,22.276,0,3.597,,,
anchor,0,22.278,2,0.0,,,
anchor,2,22.298,0,5.361,,,
ios,3,22.337,,3.5859997272491455,-81,124,0
ios,2,22.337,,5.350635528564453,0,141,0
anchor,1,22.373,0,2.739,,,
ios,1,22.378,,2.736205816268921,81,132,1
anchor,3,22.438,0,3.63,,,
ios,3,22.444,,3.6127171516418457,-81,124,0
anchor,0,22.486,3,0.0,,,
anchor,2,22.487,2,0.0,,,
ios,0,22.501,,6.141085147857666,0,141,0
anchor,1,22.553,0,2.692,,,
ios,1,22.562,,2.689138412475586,80,132,1
anchor,3,22.599,0,3.625,,,
ios,3,22.605,,3.618177890777588,-81,124,0
anchor,0,22.684,2,0.0,,,
anchor,2,22.693,3,0.0,,,
ios,2,22.697,,5.377744197845459,0,141,0
anchor,1,22.733,0,2.715,,,
ios,1,22.743,,2.713421583175659,79,131,1
anchor,3,22.762,0,3.602,,,
anchor,0,22.882,0,5.426,,,
anchor,2,22.883,2,0.0,,,
anchor,1,22.914,0,2.711,,,
anchor,3,22.914,2,0.0,,,
ios,3,22.984,,3.6062841415405273,-81,124,0
ios,0,22.984,,5.588416576385498,0,141,0
ios,1,22.984,,2.7089245319366455,80,131,1
anchor,0,23.07,2,0.0,,,
anchor,2,23.08,5,0.0,,,
anchor,1,23.084,2,0.0,,,
anchor,3,23.085,0,3.597,,,
ios,3,23.096,,3.599263906478882,-81,124,0
anchor,3,23.247,0,3.625,,,
ios,3,23.254,,3.6131844520568848,-81,124,0
anchor,0,23.269,2,0.0,,,
anchor,1,23.273,0,2.711,,,
anchor,2,23.279,2,0.0,,,
ios,1,23.314,,2.7092244625091553,80,131,1
anchor,3,23.41,0,3.588,,,
ios,3,23.431,,3.5961554050445557,-81,124,0
anchor,1,23.452,0,2.757,,,
anchor,0,23.476,0,5.379,,,
anchor,2,23.476,2,0.0,,,
ios,1,23.482,,2.7568914890289307,80,131,1
ios,0,23.56,,5.414398670196533,0,141,0
anchor,3,23.571,0,3.588,,,
anchor,1,23.633,0,2.734,,,
ios,3,23.669,,3.5904853343963623,-81,124,0
ios,1,23.669,,2.7347068786621094,81,132,1
anchor,0,23.674,2,0.0,,,
anchor,2,23.684,3,0.0,,,
ios,2,23.734,,5.355410099029541,0,141,0
anchor,3,23.734,0,3.592,,,
anchor,1,23.814,0,2.725,,,
ios,3,23.822,,3.591308832168579,-81,124,0
anchor,0,23.872,3,0.0,,,
anchor,2,23.873,2,0.0,,,
ios,1,23.884,,2.7230148315429688,81,132,1
anchor,3,23.896,0,3.588,,,
anchor,1,23.993,0,2.701,,,
anchor,3,24.057,0,3.635,,,
anchor,0,24.06,2,0.0,,,
anchor,2,24.08,0,5.361,,,
anchor,1,24.173,0,2.748,,,
ios,0,24.183,,5.416815757751465,0,141,0
ios,3,24.183,,3.586601972579956,-81,124,0
ios,1,24.183,,2.7017295360565186,81,132,1
ios,3,24.183,,3.6147468090057373,-81,124,0
ios,2,24.183,,5.354550361633301,0,141,0
ios,1,24.183,,2.746398687362671,81,132,1
anchor,3,24.219,0,3.583,,,
ios,3,24.223,,3.593273878097534,-81,124,0
anchor,0,24.268,0,5.445,,,
anchor,2,24.269,2,0.0,,,
ios,0,24.291,,5.434789657592773,0,141,0
anchor,1,24.353,0,2.734,,,
anchor,3,24.381,0,3.611,,,
ios,1,24.385,,2.7347068786621094,81,132,1
